Gene1,Gene2,Scaffold,PILOT_100X_D14,PILOT_500X_D14,PILOT_PCR500X_D14
CATSPER4,DRGX,Wildtype,-0.18567104763946396,0.026656673613179725,0.009860333308133516
CCDC172,DMRTB1,Wildtype,-0.029348994060664296,-0.04868802593697602,-0.1871140971613197
CCL1,CSN3,Wildtype,-0.018158291390319214,0.02594833636795396,0.06493772917866025
CCNK,INTERGENIC,Wildtype,-0.5409534237819793,-0.389868970787439,-0.5090203224388803
CCT3,NONTARGETING,Wildtype,-2.682961081585569,-2.2856963453952526,-2.710101707674453
CCT4,NONTARGETING,Wildtype,-2.5782036466348783,-2.133750656885898,-2.0885899057524404
CCT6A,NONTARGETING,Wildtype,-0.9794067632790768,-0.8525602649063629,-0.8677547325311324
CCT7,NONTARGETING,Wildtype,-2.0913891971973277,-1.6552971026088554,-1.9885703995229962
CCT8,INTERGENIC,Wildtype,-0.5779076110398729,-0.5914898000513682,-0.4559060964792681
CDC40,NONTARGETING,Wildtype,-0.9038793730167374,-0.42930096857573996,-0.5720616889004057
CDC5L,NONTARGETING,Wildtype,-1.4447333769547308,-1.2864537849684563,-1.2470249143899983
CDCP2,BSND,Wildtype,0.4882334241101234,0.44997748211358507,0.29617457601347164
CHMP2A,NONTARGETING,Wildtype,1.0080118843771475,1.2061321159738378,1.1533271191390122
CHRAC1,INTERGENIC,Wildtype,-0.7300863237020725,-0.45338661619295073,-0.8682150145035594
CHRAC1,KRTAP19-3,Wildtype,-1.0477377499662899,-1.5646900229704093,-1.8158743597181308
CHRAC1,NONTARGETING,Wildtype,0.05467319331982722,-0.09923072072937335,-0.12548462181894812
CHRAC1,WDYHV1,Wildtype,-1.0502861009662259,-0.841509373922052,-1.6920767926167466
CNOT7,ADAD1,Wildtype,0.5204952328544248,0.6145669727029,0.5019405691347582
CNOT7,CNOT8,Wildtype,-2.4067228142180457,-1.946146885647599,-2.233653519494452
CNOT7,CYLC2,Wildtype,0.6649416435389998,0.8655884303385118,0.8125438404513099
CNOT7,KLK12,Wildtype,0.4567157172203144,0.7193182936296427,0.7700263287568027
COL14A1,INTERGENIC,Wildtype,0.2481336166206254,0.14242404183390686,0.28868108937059145
COL14A1,KRTAP19-3,Wildtype,0.2004947293387975,0.2538904406833119,0.051717307495279335
COL14A1,NONTARGETING,Wildtype,0.018672018987813926,0.027840733409665863,0.12067299414553831
COL14A1,WASHC5,Wildtype,-1.2811146687498671,-1.1470241802001568,-1.0104119907785176
COL22A1,INTERGENIC,Wildtype,0.24518305942566887,0.10822643848925603,-0.10806460324098391
COL22A1,MEPE,Wildtype,0.2624479694251388,0.14459133003924063,0.33831983590910913
COL22A1,NONTARGETING,Wildtype,0.43812237344979377,0.4373221119537863,0.44219418576081426
COL22A1,UTP23,Wildtype,-2.9759554880018864,-2.77588814496081,-2.988979116369056
COLEC10,INTERGENIC,Wildtype,0.41647678090955675,0.23786983663029182,0.06767265862239227
COLEC10,MEPE,Wildtype,-0.37672658294632466,-0.21040647768422166,-0.3306386063753583
COLEC10,NONTARGETING,Wildtype,0.7462027994021676,0.7790190492581832,0.7772474507616213
COLEC10,TRIB1,Wildtype,-0.5120703593347715,-0.4438378717051374,-0.5540394828028324
COPA,NONTARGETING,Wildtype,-1.6611058264914316,-1.695510015030315,-1.4009609909014857
COPB1,NONTARGETING,Wildtype,-2.4682539638846355,-2.289905501822063,-3.448286640189316
COPB2,NONTARGETING,Wildtype,-1.6683308506279253,-1.6262384893709059,-2.2852793131781692
COPE,NONTARGETING,Wildtype,-1.6563890536989694,-1.262887794355166,-1.4240697726680427
COPS4,INTERGENIC,Wildtype,-0.4762135819952708,-0.02364939544946537,-0.10318102187365918
COPS6,NONTARGETING,Wildtype,-0.9518559210585431,-1.0293775364992972,-0.9007823579598482
COPS8,NONTARGETING,Wildtype,0.11106024159946828,0.05266433720664862,0.037065471743324196
COPZ1,INTERGENIC,Wildtype,-1.7836923316753117,-1.576490691450767,-1.3113635011460563
COX10,ADAD1,Wildtype,-0.3015219185981465,-0.33212326494863353,-0.5908972826535983
COX10,COX10,Wildtype,0.15973210811820202,-0.0541634607004521,-0.10934993592661835
COX10,CYLC2,Wildtype,0.11637383917104599,0.10489944637671972,-0.33899288977245956
COX10,KLK12,Wildtype,-0.05766615913616706,-0.06128379842497053,0.06592437410317167
COX10,NONTARGETING,Wildtype,0.5157915074516959,0.4536132680961399,0.3408075370650533
CPSF2,NONTARGETING,Wildtype,-2.6756777735819033,-1.8288846338552824,-2.2687919013230324
CPSF3,NONTARGETING,Wildtype,-1.497796436818248,-1.7246016797711112,-2.2971798677335302
CSE1L,NONTARGETING,Wildtype,-3.366509818377795,-2.237240833649152,-2.2339501424175774
CSH1,FRMD7,Wildtype,-0.2876292138744322,-0.2604461976660774,-0.43153860686485457
CSHL1,KRTAP10-9,Wildtype,0.10123249912721513,0.3475798414522565,0.13717305493048057
CSK,ADAD1,Wildtype,0.4647110749678835,0.44300414231137925,0.5266266849162662
CSK,CYLC2,Wildtype,0.6849853933466603,0.8292029883559175,0.6298138363685271
CSK,KLK12,Wildtype,0.5966603569254401,0.656388583878997,0.6226673474639287
CSK,WFDC11,Wildtype,0.5319019581216317,0.6605075358205748,0.48411175904023873
CSN2,BIRC8,Wildtype,0.4389222884715577,0.40012273164053735,0.2735624457193918
CSN3,CCL1,Wildtype,0.3795662367073489,0.40585459537640406,0.350607693028414
CST4,INSL5,Wildtype,0.5528252003278956,0.723505762121321,0.5948943832824847
CSTL1,NANOGNB,Wildtype,-0.08654359614754634,0.07282865779922432,0.0742107343892568
CYLC2,ARID1B,Wildtype,0.6329291941568371,0.7918693573613051,0.7061100668272017
CYLC2,ASF1B,Wildtype,0.5001716656655685,0.6343783479485767,0.5967408873508298
CYLC2,BCL2,Wildtype,0.931223890847951,1.1389516612635335,0.9172082735037392
CYLC2,BRAF,Wildtype,-0.4405542827181126,-0.2638124179339821,-0.191186276727781
CYLC2,CNOT8,Wildtype,0.5732709042176851,0.6641678238297033,0.7277843680259855
CYLC2,CNPY2,Wildtype,0.506493009029605,0.44340735258706004,0.42462109163076855
CYLC2,CSK,Wildtype,0.36038950307407586,0.48211435649723405,0.45647191148398164
CYLC2,DEFB123,Wildtype,0.6706305502447264,0.8176806883640131,0.6969854033464048
CYLC2,DNAJC15,Wildtype,0.6575074384149497,0.7526062406165143,0.6296984854283829
CYLC2,EFCAB3,Wildtype,0.3776247923728135,0.6145715817096733,0.6203146300501692
CYLC2,EGFR,Wildtype,0.16477972391391088,0.2168208301428792,0.29319397928715496
CYLC2,ERBB2,Wildtype,-0.12250654675141893,-0.035166521409761,-0.27196372080504017
CYLC2,FAM50B,Wildtype,0.47140880254846695,0.47229057794478624,0.37424838702347374
CYLC2,GKN2,Wildtype,0.6630385849685999,0.798784803531347,0.8132213908784622
CYLC2,GRB2,Wildtype,0.13136248587355784,0.26806329267579865,0.2873894859427957
CYLC2,HDAC2,Wildtype,0.4022202132022545,0.619622018910714,0.5165411409002119
CYLC2,INTS6,Wildtype,-2.266274141198144,-2.137842180935696,-2.262148584776087
CYLC2,ISL1,Wildtype,0.13081511132733384,0.23462547296089487,0.165149372271586
CYLC2,KAT6B,Wildtype,0.4790405500451185,0.5455623625313042,0.5464304089863855
CYLC2,KDM3B,Wildtype,0.42936871183300385,0.4952235655644472,0.5828176913216222
CYLC2,MAP2K2,Wildtype,0.2131902766254969,0.23182005224225305,0.17414225698736147
CYLC2,MAPK3,Wildtype,0.2207460591248007,0.4838155176733273,0.04192981292071134
CYLC2,MCL1,Wildtype,0.38155656199709465,0.4451855684624877,0.2807473843269989
CYLC2,MDM2,Wildtype,0.8435596724868839,0.6313355723991142,0.7909429402812771
CYLC2,MYCN,Wildtype,0.9129982567444354,0.9509967360236194,0.8093346322077722
CYLC2,NF2,Wildtype,0.7096045286872148,0.634873073152462,0.6320060766950659
CYLC2,PARP1,Wildtype,1.0054138211952977,1.0323261724951376,1.1247267842259847
CYLC2,PARP2,Wildtype,0.5920050426822588,0.7393583154070541,0.7086338637665922
CYLC2,PHLDA2,Wildtype,0.5955897754847221,0.7642918532513323,0.7004144879389439
CYLC2,PRMT5,Wildtype,-1.4735829373418594,-1.5625509435280451,-1.594942016122402
CYLC2,RBM14,Wildtype,-1.392225895569096,-1.1612204699726765,-1.4847461340306902
CYLC2,SMARCA4,Wildtype,0.536659637272856,0.5822577247519896,0.3844629790833982
CYLC2,STAG2,Wildtype,0.3568973023294312,0.2795335885848658,0.1984315523991021
CYLC2,STK11,Wildtype,0.5308694162450232,0.4357644366574901,0.5479226648706967
CYLC2,STX4,Wildtype,-0.8124888219261829,-1.0404799376420308,-1.2208720407849696
CYLC2,TTC7B,Wildtype,0.7752331899526033,0.7985933459762777,0.8177392001696077
CYLC2,WFDC11,Wildtype,0.9573796859853398,1.0589060060044333,0.9599894871882309
DAZL,TMEM225,Wildtype,0.7216926722731845,0.7013350929239561,0.6151295279417324
DCAF8L1,WFDC9,Wildtype,0.3502070142855432,0.4790640566285914,0.29478896173906693
DDB1,NONTARGETING,Wildtype,-1.6032823175409576,-1.3682871816297806,-1.0834748816172528
DDX18,NONTARGETING,Wildtype,-1.1992014033686036,-1.1902332658121675,-1.407755733538329
DDX21,INTERGENIC,Wildtype,-1.7718301761606343,-1.8867260487528794,-1.611152645962509
DDX4,EGR4,Wildtype,-0.2567988793364794,-0.24409541210231037,-0.24922426476361967
DDX46,INTERGENIC,Wildtype,0.06949545307910338,-0.18212135368802668,-0.09357345445675286
DDX54,INTERGENIC,Wildtype,-1.8942642531577518,-2.100647458593946,-2.0780509554404674
DEFB104A,KRTAP9-2,Wildtype,0.8672577848428854,0.5784591908803076,0.23512243390100146
DEFB123,ANKRD30A,Wildtype,0.48313958839868476,0.5192621340159472,0.5437292017466729
DEFB129,TRIM48,Wildtype,0.24808982866426918,0.19669624514534237,0.36426534263271737
DENND3,DAZL,Wildtype,0.060248950847964125,-0.17471082964965706,-0.34136065466902843
DENND3,INTERGENIC,Wildtype,-0.17188672492039034,-0.4055583174856934,-0.4526599562007397
DENND3,NONTARGETING,Wildtype,-0.48551673426467545,-0.305657452721064,-0.4748720224662262
DENND3,TATDN1,Wildtype,-1.0057309283323488,-0.795659559634791,-0.6602532706039379
DEPTOR,DAZL,Wildtype,-0.035953534256113584,0.039123897284254736,-0.19137238766104633
DEPTOR,INTERGENIC,Wildtype,0.32220125513732034,0.4347226037446792,-0.01438365065108127
DEPTOR,NONTARGETING,Wildtype,-0.008918538799794512,0.11890145876563163,0.25555508568190927
DEPTOR,TRAPPC9,Wildtype,-0.5172122500756197,-0.4335300891038001,-0.498688946372599
DERL1,INTERGENIC,Wildtype,-0.18471995881667105,-0.2802938660443112,-0.2730740759438015
DERL1,KIF2B,Wildtype,-1.885877716703538,-1.382221211449846,-1.1138078237925257
DERL1,NONTARGETING,Wildtype,-0.16249601684832204,-0.19700696718093105,-0.255840433935358
DERL1,TNFRSF11B,Wildtype,-0.8140476892774016,-0.7355446132335,-1.075483315461938
DKC1,NONTARGETING,Wildtype,-0.21101036746588456,-0.30951744507199574,-0.153041271945285
DMRTB1,CCDC172,Wildtype,0.32492121364274607,0.6337893746915899,0.22121767939156037
DMRTC2,TRIM43,Wildtype,0.051776469952274584,0.3122134142439755,0.16821208499657164
DNAJC19,ADAD1,Wildtype,0.4930542244988326,0.6479546173932527,0.6004703055867978
DNAJC19,CYLC2,Wildtype,0.8204633036008505,0.824475766838128,0.8561082482175912
DNAJC19,DNAJC15,Wildtype,-0.20915780401973155,0.10746856076758315,-0.1868141960369947
DNAJC19,KLK12,Wildtype,0.7076121069863817,0.7724789227370632,0.8340864208749891
DRGX,CATSPER4,Wildtype,0.34032294462864493,-0.12770437760532918,0.28001679671171603
DSCC1,INTERGENIC,Wildtype,-0.044331983246251934,0.141073521582937,0.11715014594332693
DSCC1,KIF2B,Wildtype,-0.27223667892079634,-0.36902463512105005,-0.4677397484591844
DSCC1,NONTARGETING,Wildtype,-0.9792515454470518,-0.4699397034356995,-0.6857651077000001
DSCC1,TMEM71,Wildtype,-0.6729949385719393,-0.547752182865581,-1.1634036442412543
DYNC1H1,INTERGENIC,Wildtype,-2.6938058618582996,-2.229477713132647,-2.045398882904173
DYNC1I2,NONTARGETING,Wildtype,-2.182829970560707,-2.6113652259781808,-4.048751038823632
DZIP1L,ADAD1,Wildtype,0.37311107053369086,0.3651732131247663,0.39170653439169134
DZIP1L,CYLC2,Wildtype,0.67790289906501,0.6650656088996553,0.5762641904543644
DZIP1L,KLK12,Wildtype,0.45444614262726946,0.6301975558202669,0.6532750389521675
DZIP1L,STX4,Wildtype,-1.4478772052660287,-1.5562174928255392,-1.8672689788343724
EEF2,NONTARGETING,Wildtype,-2.171162637031202,-2.5942818147704783,-2.2872290306299803
EFCAB3,ADAD1,Wildtype,0.7053010695678362,0.665143197208009,0.5642409510147612
EFCAB3,CSK,Wildtype,0.20208334929573343,0.26317499737029376,0.30513250542983017
EFCAB3,CYLC2,Wildtype,0.806115407167071,0.8170184171812349,0.7086980529361105
EFCAB3,EGFR,Wildtype,0.07054531541642353,0.05903663821406069,0.11786388786834279
EFCAB3,ERBB2,Wildtype,-0.3276836328003347,-0.29269805862996257,-0.3886568398761526
EFCAB3,GRB2,Wildtype,-0.09040908292649984,-0.004983480687506333,-0.08034194707285552
EFCAB3,KLK12,Wildtype,0.7688045266200911,0.8223613668127921,0.7796625341098405
EFCAB3,NF2,Wildtype,0.4480909489606482,0.5074711413012404,0.40071219628510807
EFCAB3,PHLDA2,Wildtype,0.6138819404659295,0.5684945355639419,0.5860056604426054
EFCAB3,SAGE1,Wildtype,-0.24709430623766146,0.10137282388696872,0.1901042284308265
EFCAB3,STK11,Wildtype,0.24061889452475474,0.2347185692180914,0.26581500743698006
EFR3A,INTERGENIC,Wildtype,-0.7733099059728029,-0.622161194682669,-0.5717438358113807
EFR3A,NONTARGETING,Wildtype,-0.5511784867796401,-0.4985116449971849,-0.1832620852119577
EFR3A,TMEM65,Wildtype,-1.6443865696961844,-1.6894283619516126,-1.940803206512618
EFR3A,TRIM49,Wildtype,-1.5215587322237152,-1.1037632616888682,-1.2742687354577633
EGFR,ADAD1,Wildtype,-0.14138003121071638,-0.0838419815702628,0.03374748919952896
EGFR,BRAF,Wildtype,-1.7642495171021935,-1.6798306517047876,-1.5237899583905166
EGFR,CYLC2,Wildtype,0.1461218986768414,0.31529494695573923,0.19444360595611077
EGFR,KLK12,Wildtype,-0.15380940083936356,-0.05641071785566117,-0.08727983874402001
EGFR,WFDC11,Wildtype,-0.18268161274051137,-0.042136136398681814,-0.02578897858363414
EGR4,DDX4,Wildtype,0.05551686990505556,-0.13212443130348595,-0.0777176563663032
EIF2B2,NONTARGETING,Wildtype,-1.579496141336627,-2.078146898364037,-2.702921942420617
EIF2B3,NONTARGETING,Wildtype,-0.4224361905641056,-0.7626240711574005,-0.7647853503749297
EIF2B4,NONTARGETING,Wildtype,-2.7958635250095316,-2.500018012961835,-2.7429511407504465
EIF2S2,INTERGENIC,Wildtype,-0.9292506191587357,-0.9908133715695058,-1.581510971146561
EIF3A,ADAD1,Wildtype,0.5700632227315602,0.6589295125752476,0.5755590310966735
EIF3A,CYLC2,Wildtype,0.9268859613039361,0.9698335237742387,0.6565049788566856
EIF3A,EIF3A,Wildtype,0.657539296678703,0.6435786080957708,0.7474431149442691
EIF3A,INTERGENIC,Wildtype,-1.8513567973508054,-1.7255985496438542,-1.8655685293708264
EIF3A,KLK12,Wildtype,0.6613216513019846,0.8346089945811905,0.8686702515733126
EIF3B,INTERGENIC,Wildtype,-1.2959548377241301,-1.436783689346892,-1.710287307337589
EIF3C,NONTARGETING,Wildtype,-1.5117826056694295,-1.5221165142823667,-1.4394800209710208
EIF3D,NONTARGETING,Wildtype,-0.25887250581899557,-0.44190880606074184,-0.14352386877682477
EIF3F,INTERGENIC,Wildtype,-0.6868116761026704,-0.9271231333810505,-0.7909445413049393
EIF3G,INTERGENIC,Wildtype,-1.8840296000168757,-1.6723981943111863,-1.6039132106618201
EIF3H,INTERGENIC,Wildtype,-0.15644192834250972,-0.13532146896734998,-0.3492032135592994
EIF3H,NONTARGETING,Wildtype,-0.2261523230339758,-0.4748504215506193,-0.6891516908291756
EIF3H,TG,Wildtype,-1.1123788834770187,-0.8773602238156604,-0.7288608283886973
EIF3H,TRIM49,Wildtype,-0.335771942893649,-0.6653967755963284,-0.38959294399859257
EIF3I,INTERGENIC,Wildtype,-0.9880934923992165,-0.908105998346195,-0.9968828810261432
EIF4A3,NONTARGETING,Wildtype,-0.7700726348335813,-0.7113015888283213,-0.807324667361974
EIF4E,NONTARGETING,Wildtype,-1.4550259842777742,-0.8479744911904823,-0.7856245903103701
EIF5B,INTERGENIC,Wildtype,-0.8185260030784802,-0.808294958273184,-1.539452168996106
EIF6,NONTARGETING,Wildtype,-1.6194388086086389,-2.0308714948094915,-1.8905432641230941
ENPP2,INTERGENIC,Wildtype,-0.22223541571281474,-0.5476946009690858,-0.13604276186633782
ENPP2,NONTARGETING,Wildtype,-0.34619195821333437,-0.11251667099360942,-0.36389581077930266
